flare_id,log,n_flashes,flare_len_s,beacon_id,night,since_dusk_s,glyph,shape_id,flourish,region,cluster,cluster_num,date_seen
FLR-07599,RIDGE,7,0.1596,5703,,,7i,,,R1,F,3,18/02/2005
FLR-07600,RIDGE,5,0.361,0,,,5R1,,,R1,R,8,19/04/2008
FLR-07601,RIDGE,5,1.4307,5981,,,1+1+3,,,R1,J,4,03/05/2008
FLR-07602,RIDGE,5,0.5086728,0,,,5R2,,,R1,A,1,02/03/2015
FLR-07603,RIDGE,5,1.2018667,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07604,RIDGE,5,1.2292307,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07605,RIDGE,6,0.6588,0,,,6-SMUDGE,,,R1,F,3,04/03/2010
FLR-07606,RIDGE,5,0.315,0,,,5R1,,,R1,D,2,06/02/2010
FLR-07607,RIDGE,5,0.5985,0,,,5-SMUDGE,,,R1,F,3,04/03/2010
FLR-07608,LAMP,5,1.2680306,4,N-015,12397.0948,,2,0,,,,
FLR-07609,LAMP,5,0.4892767,2,N-017,29888.3696,,4,0,,,,
FLR-07610,LAMP,5,0.8933083,3,N-003,17888.552,,2,0,,,,
FLR-07611,LAMP,5,0.8471417,1,N-005,3246.6883,,2,0,,,,
FLR-07612,RIDGE,6,1.3485,5727,,,6-SMUDGE,,,R1,F,3,12/02/2010
FLR-07613,LAMP,6,1.3721511,2,N-002,14584.0793,,16,1,,,,
FLR-07614,RIDGE,5,1.1085834,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07615,LAMP,5,0.7099814,2,N-044,27717.2569,,2,0,,,,
FLR-07616,RIDGE,5,1.1089402,0,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-07617,LAMP,5,0.3535834,1,N-002,11219.686,,4,0,,,,
FLR-07618,RIDGE,7,0.589,0,,,7i,,,R1,A,1,25/02/2010
FLR-07619,RIDGE,5,1.2604601,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07620,RIDGE,5,1.1458971,0,,,1+1+3,,,R1,J,4,10-04-2015
FLR-07621,RIDGE,6,1.1562423,0,,,6-SMUDGE,,,R1,U,11,26/03/2015
FLR-07622,LAMP,5,1.0134416,1,N-003,16732.7948,,2,0,,,,
FLR-07623,RIDGE,5,0.799728,0,,,1+1+3,,,R1,J,4,12/05/2016
FLR-07624,RIDGE,5,0.309,0,,,5R1,,,R1,D,2,20/03/2008
FLR-07625,LAMP,6,1.7105834,2,N-002,14488.4983,,16,1,,,,
FLR-07626,LAMP,7,1.0399917,2,N-003,16896.0012,,7,0,,,,
FLR-07627,RIDGE,5,0.7476,5561,,,1+1+3,,,R1,F,3,09/02/2009
FLR-07628,RIDGE,5,1.298575,0,,,1+1+3,,,R1,S,9,29-04-2014
FLR-07629,RIDGE,5,0.3152083,5726,,,5R1,,,R1,S,9,01-04-2015
FLR-07630,RIDGE,5,0.3938,5586,,,5R1,,,R1,A,1,02/03/2015
FLR-07631,LAMP,5,0.9585084,1,N-003,15531.6034,,2,0,,,,
FLR-07632,LAMP,5,0.9368239,2,N-003,16169.4754,,2,0,,,,
FLR-07633,LAMP,5,0.8037417,1,N-003,18059.6621,,2,0,,,,
FLR-07634,RIDGE,4,0.8955485,0,,,4R2,,,R1,A,1,02-03-2015
FLR-07635,LAMP,5,0.3096818,2,N-048,361.5662,,2,0,,,,
FLR-07636,LAMP,5,1.3007936,3,N-003,17951.3709,,2,0,,,,
FLR-07637,RIDGE,4,0.8389211,0,,,4R2,,,R1,A,1,02/03/2015
FLR-07638,LAMP,4,1.3779594,2,N-002,13953.512,,0,0,,,,
FLR-07639,LAMP,5,1.1559333,1,N-003,17461.2438,,2,0,,,,
FLR-07640,RIDGE,9,0.334,0,,,9i,,,R1,N,6,02/04/2010
FLR-07641,RIDGE,5,0.567,5987,,,5R2,,,R1,J,4,06/02/2010
FLR-07642,LAMP,5,1.2890328,4,N-015,12400.9479,,2,0,,,,
FLR-07643,LAMP,5,1.2018667,1,N-014,1154.1913,,2,0,,,,
FLR-07644,RIDGE,5,1.2174417,0,,,1+1+3,,,R1,A,1,16-04-2014
FLR-07645,RIDGE,7,0.279,0,,,7i,,,R1,V,12,22/01/2010
FLR-07646,RIDGE,5,1.2219667,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07647,RIDGE,5,0.7324,0,,,1+1+3,,,R1,F,3,04/03/2010
FLR-07648,RIDGE,6,1.5287,0,,,6-SMUDGE,,,R1,F,3,04/03/2010
FLR-07649,RIDGE,5,1.0366667,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07650,RIDGE,5,0.3543334,0,,,5R1,,,R1,A,1,02/03/2015
FLR-07651,RIDGE,5,1.2997833,0,,,1+1+3,,,R1,J,4,24-04-2014
FLR-07652,RIDGE,5,1.2426742,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07653,LAMP,5,0.3077167,1,N-038,4458.4184,,2,0,,,,
FLR-07654,LAMP,5,1.1454714,3,N-012,9531.8026,,2,0,,,,
FLR-07655,RIDGE,5,1.136282,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07656,RIDGE,5,0.7695,5978,,,1+1+3,,,R1,J,4,31/01/2009
FLR-07657,RIDGE,6,1.5936,0,,,6R,,,R2,P,7,24/04/2008
FLR-07658,LAMP,5,0.8768083,1,N-001,273.6876,,2,0,,,,
FLR-07659,RIDGE,5,0.3262783,0,,,5R1,,,R1,S,9,01-04-2015
FLR-07660,RIDGE,5,1.2964729,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07661,RIDGE,7,0.5182,0,,,7i,,,R2,K,5,03/06/2012
FLR-07662,RIDGE,5,0.8344,0,,,1+1+3,,,R1,J,4,04/05/2008
FLR-07663,LAMP,5,1.1704544,2,N-003,16060.8824,,2,0,,,,
FLR-07664,LAMP,5,1.2985834,3,N-042,1727.531,,2,0,,,,
FLR-07665,RIDGE,4,0.5191,5722,,,4D,,,R1,F,3,11/02/2010
FLR-07666,RIDGE,5,1.3654644,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07667,LAMP,5,1.1571714,2,N-022,27734.0802,,2,0,,,,
FLR-07668,RIDGE,5,0.374,0,,,5R1,,,R1,D,2,01/04/2010
FLR-07669,RIDGE,5,1.3384833,0,,,1+1+3,,,R1,S,9,29-04-2014
FLR-07670,RIDGE,5,0.323,5126,,,5R1,,,R1,V,12,26/01/2010
FLR-07671,LAMP,6,1.3853416,1,N-006,8841.2169,,16,0,,,,
FLR-07672,LAMP,4,0.9199125,2,N-003,17188.4427,,0,0,,,,
FLR-07673,RIDGE,5,1.2628333,0,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-07674,RIDGE,5,0.5359333,6052,,,5R2,,,R1,S,9,29-04-2014
FLR-07675,RIDGE,5,0.312,0,,,5R1,,,R1,D,2,18/03/2010
FLR-07676,RIDGE,5,0.336,0,,,5R1,,,R1,R,8,19/04/2008
FLR-07677,RIDGE,5,1.2820022,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07678,RIDGE,5,1.2688504,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07679,LAMP,5,1.2552083,2,N-041,2948.2655,,2,0,,,,
FLR-07680,LAMP,5,1.1416667,1,N-002,14428.2709,,2,0,,,,
FLR-07681,LAMP,4,0.5310192,2,N-002,14770.1029,,0,0,,,,
FLR-07682,RIDGE,5,0.846,5719,,,1+1+3,,,R1,A,1,05/02/2009
FLR-07683,RIDGE,5,0.7093,5560,,,1+1+3,,,R1,F,3,17/02/2005
FLR-07684,RIDGE,5,0.6449959,0,,,2+3,,,R1,U,11,26/03/2015
FLR-07685,LAMP,5,0.7599333,1,N-032,10081.6343,,2,0,,,,
FLR-07686,LAMP,5,0.2848839,3,N-003,18840.1692,,2,0,,,,
FLR-07687,RIDGE,5,1.1831,5560,,,1+1+3,,,R1,F,3,12/02/2010
FLR-07688,LAMP,5,1.2085464,2,N-022,27697.2705,,2,0,,,,
FLR-07689,RIDGE,7,0.304,0,,,7i,,,R1,R,8,10/04/2008
FLR-07690,RIDGE,5,0.35,0,,,5R1,,,R1,V,12,03/02/2010
FLR-07691,RIDGE,5,1.2307185,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07692,RIDGE,6,0.685,0,,,6-SMUDGE,,,R1,A,1,20/01/2010
FLR-07693,RIDGE,5,1.153951,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07694,RIDGE,3,0.17,0,,,3R,,,R1,R,8,08/04/2008
FLR-07695,RIDGE,5,1.1536815,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07696,RIDGE,5,1.2700012,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07697,RIDGE,5,1.254691,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07698,RIDGE,5,1.250275,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07699,RIDGE,5,0.329,0,,,5R1,,,R1,T,10,21/01/2010
FLR-07700,RIDGE,5,0.308,0,,,5R1,,,R1,T,10,15/04/2010
FLR-07701,RIDGE,5,1.1081,5727,,,1+1+3,,,R1,F,3,04/03/2010
FLR-07702,LAMP,5,0.4587241,2,N-014,5878.7008,,4,0,,,,
FLR-07703,RIDGE,5,0.4685075,0,,,5R2,,,R1,F,3,31/03/2015
FLR-07704,LAMP,5,1.3678333,1,N-041,2970.9379,,2,0,,,,
FLR-07705,RIDGE,5,0.313,0,,,5R1,,,R1,D,2,06/02/2010
FLR-07706,RIDGE,5,1.1704083,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07707,RIDGE,5,0.33,5125,,,5R1,,,R1,V,12,03/02/2010
FLR-07708,RIDGE,5,0.7038,0,,,1+1+3,,,R2,P,7,25/04/2008
FLR-07709,LAMP,5,0.3341,1,N-044,27738.2802,,2,0,,,,
FLR-07710,RIDGE,5,0.3541071,0,,,5R1,,,R1,U,11,31-03-2015
FLR-07711,RIDGE,9,0.427,0,,,9i,,,R1,T,10,04/02/2010
FLR-07712,LAMP,18,0.9092167,2,N-005,3258.6113,,17,0,,,,
FLR-07713,LAMP,5,1.2796672,2,N-014,5138.6318,,2,0,,,,
FLR-07714,LAMP,5,1.1634917,1,N-003,16823.8342,,2,0,,,,
FLR-07715,RIDGE,4,0.5346,5722,,,4D,,,R1,F,3,23/02/2008
FLR-07716,RIDGE,5,0.675,0,,,2+3,,,R1,T,10,06/03/2010
FLR-07717,LAMP,4,0.8035371,2,N-002,14795.4618,,0,0,,,,
FLR-07718,LAMP,4,1.2809806,3,N-036,27073.2278,,0,0,,,,
FLR-07719,RIDGE,4,0.7258,5978,,,1+31,,,R1,J,4,30/03/2010
FLR-07720,RIDGE,4,1.1890122,0,,,4R2,,,R1,A,1,02-03-2015
FLR-07721,RIDGE,5,0.3462,5560,,,5R1,,,R1,F,3,24/02/2008
FLR-07722,RIDGE,5,1.2023,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07723,LAMP,5,1.2596183,2,N-033,18445.6527,,2,0,,,,
FLR-07724,RIDGE,5,0.948,0,,,1+1+3,,,R1,V,12,03/02/2010
FLR-07725,RIDGE,5,1.121675,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07726,RIDGE,5,1.2605083,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07727,LAMP,5,0.3271528,3,N-023,32256.619,,4,0,,,,
FLR-07728,RIDGE,8,0.3738416,5151,,,8i,,,R1,U,11,19-03-2015
FLR-07729,RIDGE,5,0.2994296,5979,,,5R1,,,R1,J,4,10-04-2015
FLR-07730,RIDGE,8,0.3954,5560,,,8i,,,R1,F,3,07/02/2005
FLR-07731,RIDGE,5,0.408,0,,,5-SMUDGE,,,R1,R,8,08/04/2008
FLR-07732,RIDGE,5,1.0139,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07733,RIDGE,5,1.1455,0,,,5-SMUDGE,,,R1,J,4,06/02/2010
FLR-07734,RIDGE,5,1.1216922,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07735,LAMP,5,1.3621129,2,N-042,2014.2212,,2,0,,,,
FLR-07736,RIDGE,5,0.9665,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-07737,LAMP,5,0.8260083,2,N-003,15998.3594,,2,0,,,,
FLR-07738,LAMP,5,0.7120333,1,N-029,548.4849,,4,0,,,,
FLR-07739,RIDGE,5,0.3343,5759,,,5R1,,,R1,S,9,01-04-2015
FLR-07740,LAMP,5,0.3266667,1,N-029,499.1327,,2,0,,,,
FLR-07741,RIDGE,3,0.1211066,0,,,3R,,,R1,A,1,02-03-2015
FLR-07742,RIDGE,5,0.3335834,5759,,,5R1,,,R1,S,9,29-04-2014
FLR-07743,RIDGE,3,0.6485558,0,,,3-SMUDGE,,,R2,ZZZ,13,12-04-2016
FLR-07744,RIDGE,5,1.3114,0,,,5R3,,,R2,P,7,24/04/2008
FLR-07745,LAMP,5,1.0154607,1,N-001,7195.9616,,2,0,,,,
FLR-07746,RIDGE,4,0.909,0,,,4R2,,,R1,A,1,26/03/2010
FLR-07747,LAMP,5,0.9890667,1,N-002,14439.324,,2,0,,,,
FLR-07748,RIDGE,5,1.225,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-07749,LAMP,5,1.055675,2,N-019,3301.837,,2,0,,,,
FLR-07750,LAMP,5,0.7940216,2,N-003,15864.3593,,2,0,,,,
FLR-07751,RIDGE,5,0.857,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-07752,RIDGE,5,1.24165,9999,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-07753,LAMP,4,1.020525,2,N-001,174.7044,,0,0,,,,
FLR-07754,RIDGE,5,1.3830211,5987,,,5-SMUDGE,,,R1,J,4,24-04-2014
FLR-07755,RIDGE,5,0.6339583,0,,,2+3,,,R1,S,9,29-04-2014
FLR-07756,RIDGE,9,0.3394,6058,,,9i,,,R1,U,11,01/02/2010
FLR-07757,RIDGE,5,0.3055526,0,,,5-SMUDGE,,,R1,S,9,07-04-2015
FLR-07758,RIDGE,4,0.8600083,0,,,4R2,,,R2,ZZZ,13,12-04-2016
FLR-07759,LAMP,7,1.4303357,2,N-028,27454.1738,,7,0,,,,
FLR-07760,LAMP,5,0.88195,2,N-003,17583.8344,,2,0,,,,
FLR-07761,RIDGE,7,0.1592,5703,,,7i,,,R1,F,3,18/02/2005
FLR-07762,RIDGE,5,0.7783,5978,,,1+1+3,,,R1,J,4,31/01/2009
FLR-07763,RIDGE,5,0.6798,0,,,2+3,,,R1,F,3,23/01/2005
FLR-07764,LAMP,5,0.7604523,4,N-003,15601.2794,,2,0,,,,
FLR-07765,RIDGE,5,0.7848583,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07766,RIDGE,5,0.773,0,,,1+1+3,,,R1,F,3,04/03/2010
FLR-07767,RIDGE,5,0.663,6070,,,1+1+3,,,R1,F,3,19/03/2015
FLR-07768,RIDGE,5,0.343,0,,,5R1,,,R1,N,6,23/03/2009
FLR-07769,RIDGE,5,1.1946962,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07770,LAMP,5,0.8544901,1,N-003,15652.4962,,2,0,,,,
FLR-07771,RIDGE,5,1.3105084,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07772,LAMP,5,0.3229667,2,N-026,5877.0601,,2,0,,,,
FLR-07773,RIDGE,5,0.314,5126,,,5R1,,,R1,V,12,26/01/2010
FLR-07774,RIDGE,5,1.19,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-07775,RIDGE,5,0.951,0,,,1+1+3,,,R1,J,4,27/03/2008
FLR-07776,LAMP,9,1.7874624,3,N-003,17999.0381,,6,0,,,,
FLR-07777,LAMP,5,1.2685211,2,N-003,16745.512,,2,0,,,,
FLR-07778,LAMP,10,0.4789167,2,N-023,32178.0997,,14,0,,,,
FLR-07779,LAMP,5,0.3263318,1,N-044,27734.2799,,2,0,,,,
FLR-07780,RIDGE,5,0.8246416,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07781,RIDGE,4,0.7333132,0,,,4R2,,,R1,A,1,02/03/2015
FLR-07782,RIDGE,5,0.493125,0,,,5R2,,,R1,F,3,31/03/2015
FLR-07783,RIDGE,5,0.813,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-07784,LAMP,5,1.4376667,4,N-006,8754.9487,,2,0,,,,
FLR-07785,RIDGE,5,0.8040417,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07786,RIDGE,8,1.2367,5727,,,8R,,,R1,F,3,04/03/2010
FLR-07787,RIDGE,5,1.3706,0,,,5R3,,,R2,P,7,25/04/2008
FLR-07788,LAMP,8,0.3404583,2,N-031,96.7162,,13,0,,,,
FLR-07789,RIDGE,5,1.3209167,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07790,RIDGE,5,0.36,0,,,5R1,,,R1,D,2,01/04/2010
FLR-07791,LAMP,5,1.0214035,2,N-003,15614.2749,,2,0,,,,
FLR-07792,RIDGE,5,1.04845,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07793,LAMP,5,0.330243,2,N-025,15188.1782,,4,0,,,,
FLR-07794,RIDGE,4,0.8056846,0,,,4R2,,,R1,A,1,02/03/2015
FLR-07795,LAMP,5,0.8978459,2,N-002,14439.4043,,2,0,,,,
FLR-07796,RIDGE,4,0.7915061,0,,,4R2,,,R1,A,1,02/03/2015
FLR-07797,LAMP,5,1.0294666,2,N-032,10042.7386,,2,0,,,,
FLR-07798,LAMP,5,1.0788583,1,N-003,17313.744,,2,0,,,,
FLR-07799,RIDGE,4,1.2918833,0,,,4R2,,,R1,A,1,02-03-2015
FLR-07800,RIDGE,7,1.407,0,,,7D2,,,R1,V,12,03/02/2010
FLR-07801,RIDGE,5,0.2593,0,,,5R1,,,R1,F,3,04/03/2010
FLR-07802,RIDGE,5,0.7299,5981,,,1+1+3,,,R1,J,4,03/05/2008
FLR-07803,LAMP,5,1.4526882,2,N-005,738.4465,,2,0,,,,
FLR-07804,LAMP,4,1.1520972,2,N-003,17948.1117,,0,0,,,,
FLR-07805,RIDGE,5,0.335,0,,,5R1,,,R1,R,8,19/04/2008
FLR-07806,RIDGE,5,1.0827715,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07807,RIDGE,5,1.0084,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07808,LAMP,5,1.1459722,2,N-022,27675.7254,,2,0,,,,
FLR-07809,RIDGE,5,1.3044,5979,,,1+1+3,,,R1,J,4,04/05/2008
FLR-07810,RIDGE,4,0.407,0,,,1+32,,,R1,N,6,02/04/2010
FLR-07811,RIDGE,5,0.806575,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07812,LAMP,5,1.0157916,2,N-022,27655.2677,,2,0,,,,
FLR-07813,RIDGE,5,0.5115,5727,,,5R2,,,R1,F,3,12/02/2010
FLR-07814,RIDGE,6,0.93635,0,,,6-SMUDGE,,,R1,A,1,02/03/2015
FLR-07815,RIDGE,5,1.2119434,0,,,1+1+3,,,R1,J,4,12/05/2016
FLR-07816,RIDGE,5,1.1743,5130,,,1+1+3,,,R1,F,3,02/02/2005
FLR-07817,RIDGE,5,0.333,0,,,5R1,,,R1,T,10,26/01/2010
FLR-07818,LAMP,5,0.8801833,1,N-001,3990.6406,,2,0,,,,
FLR-07819,RIDGE,5,0.8177277,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07820,RIDGE,7,1.1825,5722,,,7D1,,,R1,F,3,12/02/2010
FLR-07821,RIDGE,5,1.0443597,0,,,1+1+3,,,R1,A,1,02-03-2015
FLR-07822,RIDGE,5,1.125,0,,,1+1+3,,,R1,D,2,01/04/2010
FLR-07823,RIDGE,9,0.333,0,,,9i,,,R1,V,12,03/02/2010
FLR-07824,RIDGE,5,1.072,0,,,1+1+3,,,R1,A,1,17/03/2010
FLR-07825,RIDGE,6,0.7859381,0,,,6-SMUDGE,,,R1,A,1,02-03-2015
FLR-07826,RIDGE,5,1.0339047,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07827,RIDGE,5,0.321,0,,,5R1,,,R1,T,10,15/04/2010
FLR-07828,LAMP,5,0.9017583,1,N-028,27423.7102,,2,0,,,,
FLR-07829,LAMP,8,0.3373943,2,N-001,4438.7236,,13,1,,,,
FLR-07830,LAMP,5,0.3146083,2,N-028,28233.0546,,4,0,,,,
FLR-07831,RIDGE,5,1.2425167,5586,,,1+1+3,,,R1,A,1,02-03-2015
FLR-07832,LAMP,5,0.3097584,1,N-024,7886.1552,,2,0,,,,
FLR-07833,RIDGE,5,0.8978459,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07834,LAMP,6,1.1025386,1,N-004,24979.5153,,10,0,,,,
FLR-07835,LAMP,5,0.7146136,2,N-001,7168.6108,,4,0,,,,
FLR-07836,LAMP,5,1.1694334,4,N-011,1209.0961,,2,0,,,,
FLR-07837,RIDGE,5,1.1978347,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07838,RIDGE,5,1.0628,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07839,LAMP,5,1.2036509,2,N-005,947.1659,,2,0,,,,
FLR-07840,LAMP,5,1.3529167,3,N-014,5179.4842,,2,0,,,,
FLR-07841,RIDGE,7,1.0580667,0,,,7D1,,,R1,A,1,02/03/2015
FLR-07842,LAMP,5,1.2513012,2,N-014,725.8553,,2,0,,,,
FLR-07843,RIDGE,4,0.396,0,,,1+32,,,R1,N,6,02/04/2010
FLR-07844,RIDGE,5,1.2614,5981,,,1+1+3,,,R1,J,4,31/01/2009
FLR-07845,RIDGE,5,0.8290101,0,,,1+1+3,,,R1,J,4,12/05/2016
FLR-07846,RIDGE,5,1.0194829,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07847,LAMP,19,1.1162,2,N-017,29095.9833,,17,0,,,,
FLR-07848,LAMP,15,0.3890167,2,N-003,17713.2389,,17,0,,,,
FLR-07849,RIDGE,8,0.396,0,,,8i,,,R1,D,2,27/03/2008
FLR-07850,RIDGE,5,0.291,0,,,5R1,,,R1,D,2,06/02/2010
FLR-07851,RIDGE,4,0.4689,5722,,,4D,,,R1,F,3,11/02/2010
FLR-07852,RIDGE,5,0.9178718,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07853,RIDGE,5,1.0902,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07854,LAMP,4,0.8396361,3,N-003,15660.3172,,0,0,,,,
FLR-07855,LAMP,5,1.2128622,2,N-013,20767.8138,,2,0,,,,
FLR-07856,LAMP,5,0.361125,1,N-001,4380.1566,,2,0,,,,
FLR-07857,RIDGE,5,1.1571714,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07858,LAMP,8,1.1769833,2,N-003,16900.5951,,9,0,,,,
FLR-07859,LAMP,5,0.7530659,3,N-003,15620.4445,,2,0,,,,
FLR-07860,RIDGE,5,1.3368834,5151,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07861,RIDGE,6,1.0268,5722,,,6-SMUDGE,,,R1,F,3,12/02/2010
FLR-07862,LAMP,4,0.753879,2,N-002,14788.1255,,0,0,,,,
FLR-07863,LAMP,12,0.9206205,1,N-008,13222.8514,,17,0,,,,
FLR-07864,RIDGE,5,1.0536,0,,,5R3,,,R2,P,7,24/04/2008
FLR-07865,RIDGE,5,1.4864379,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07866,RIDGE,5,1.5919667,5987,,,1+1+3,,,R1,J,4,12-05-2016
FLR-07867,RIDGE,5,0.967975,0,,,5-SMUDGE,,,R1,A,1,02/03/2015
FLR-07868,RIDGE,5,1.0174917,5586,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07869,LAMP,5,1.1934521,8,N-005,3330.985,,2,0,,,,
FLR-07870,RIDGE,5,1.2745849,0,,,1+1+3,,,R1,U,11,31-03-2015
FLR-07871,LAMP,5,1.1646666,2,N-003,16041.4264,,2,0,,,,
FLR-07872,RIDGE,5,0.319,0,,,5R1,,,R1,D,2,20/03/2008
FLR-07873,RIDGE,5,1.0793,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07874,RIDGE,4,0.398,0,,,1+32,,,R1,N,6,02/04/2010
FLR-07875,RIDGE,5,0.9694666,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07876,RIDGE,5,0.3270657,5560,,,5R1,,,R1,F,3,31/03/2015
FLR-07877,LAMP,5,0.7244977,2,N-028,28123.1303,,2,0,,,,
FLR-07878,LAMP,5,0.823021,2,N-003,15829.7653,,2,0,,,,
FLR-07879,RIDGE,5,1.13,0,,,5R3,,,R1,A,1,04/03/2005
FLR-07880,LAMP,5,1.2693,2,N-041,2923.7988,,2,0,,,,
FLR-07881,RIDGE,5,0.8794833,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07882,RIDGE,5,0.9865,5979,,,1+1+3,,,R1,J,4,31/01/2009
FLR-07883,RIDGE,5,0.924,0,,,1+1+3,,,R1,R,8,19/04/2008
FLR-07884,RIDGE,5,1.1578423,0,,,1+1+3,,,R1,U,11,26/03/2015
FLR-07885,RIDGE,6,0.935,0,,,6-SMUDGE,,,R1,R,8,19/04/2008
FLR-07886,RIDGE,5,1.198625,9999,,,5R3,,,R2,ZZZ,13,12-04-2016
FLR-07887,RIDGE,5,1.3647333,0,,,1+1+3,,,R1,U,11,19-03-2015
FLR-07888,LAMP,5,0.9810579,3,N-003,17369.0678,,2,0,,,,
FLR-07889,RIDGE,7,0.34,0,,,7i,,,R1,V,12,03/02/2010
FLR-07890,RIDGE,8,0.359,0,,,8i,,,R1,T,10,12/03/2010
FLR-07891,RIDGE,5,1.088,0,,,5R3,,,R2,K,5,03/06/2012
FLR-07892,LAMP,7,1.5930834,1,N-002,13981.7474,,7,0,,,,
FLR-07893,RIDGE,5,0.8662,0,,,1+1+3,,,R1,J,4,06/02/2010
FLR-07894,RIDGE,5,1.15851,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07895,LAMP,5,0.3122625,2,N-026,5890.0313,,2,0,,,,
FLR-07896,RIDGE,5,0.7706,5978,,,1+1+3,,,R1,J,4,30/03/2010
FLR-07897,RIDGE,5,1.2021,5978,,,1+1+3,,,R1,J,4,31/01/2009
FLR-07898,LAMP,5,0.2882167,1,N-010,21254.2656,,2,0,,,,
FLR-07899,RIDGE,5,1.3031714,0,,,1+1+3,,,R1,A,1,02/03/2015
FLR-07900,RIDGE,5,1.2330978,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07901,RIDGE,5,1.3000166,5560,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07902,LAMP,4,0.8482559,2,N-036,27036.2287,,0,0,,,,
FLR-07903,RIDGE,5,1.3292,0,,,5R3,,,R2,P,7,24/04/2008
FLR-07904,RIDGE,5,1.1673,5560,,,1+1+3,,,R1,F,3,01/02/2005
FLR-07905,LAMP,5,1.2020356,3,N-011,1226.7366,,2,0,,,,
FLR-07906,RIDGE,4,1.020525,0,,,4R2,,,R1,A,1,02-03-2015
FLR-07907,RIDGE,5,1.3695667,5987,,,1+1+3,,,R1,J,4,24-04-2014
FLR-07908,RIDGE,5,0.6531,0,,,2+3,,,R1,F,3,23/01/2005
FLR-07909,RIDGE,4,0.338,0,,,4R1,,,R1,D,2,01/04/2010
FLR-07910,RIDGE,6,1.4367417,0,,,6-SMUDGE,,,R1,F,3,31/03/2015
FLR-07911,LAMP,5,1.2901417,1,N-006,8727.8479,,2,0,,,,
FLR-07912,LAMP,5,1.2151192,2,N-003,17448.1853,,2,0,,,,
FLR-07913,RIDGE,5,1.2901833,0,,,1+1+3,,,R1,F,3,31/03/2015
FLR-07914,RIDGE,5,1.078,0,,,1+1+3,,,R1,A,1,20/01/2010
